root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
-0.629927,-0.157144,0.316711,0.191568,0.176666,-0.710124,0.654075,-0.240446,0.0441,0.431842,1.031417,-0.074105,0.0,-1.280696,-0.162502,-0.152733,0.734277,-0.069531,0.0,0.5518,0.928425,-0.193482,-1.231989,0.115975,-0.23525,-0.054139,-0.670401
-0.633375,-0.159419,0.323124,0.18737,0.166553,-0.702598,0.665965,-0.271512,0.070403,0.406013,1.096511,-0.123858,0.0,-1.20576,-0.180219,-0.169611,0.675885,-0.067908,0.0,0.567264,0.982089,-0.14789,-1.302118,0.084679,-0.254934,-0.013395,-0.629977
-0.637889,-0.159655,0.329492,0.182932,0.154857,-0.692547,0.680392,-0.311574,0.110041,0.403102,1.181299,-0.167437,0.0,-1.131293,-0.202217,-0.19207,0.616801,-0.061306,0.0,0.573082,1.025421,-0.081806,-1.378973,0.050327,-0.277723,0.029799,-0.592006
-0.643532,-0.157969,0.335506,0.179508,0.142035,-0.680729,0.695852,-0.353326,0.162807,0.429892,1.271181,-0.194806,0.0,-1.061327,-0.226725,-0.218057,0.55733,-0.048974,0.0,0.556445,1.035073,-0.017151,-1.459967,0.012318,-0.30248,0.058459,-0.563242
-0.649831,-0.158221,0.340098,0.175185,0.129822,-0.670072,0.709549,-0.394865,0.216415,0.444847,1.351432,-0.227914,0.0,-0.99273,-0.245112,-0.245521,0.509696,-0.045975,0.0,0.512421,1.013597,0.029569,-1.528036,-0.020893,-0.330717,0.084661,-0.555223
-0.655935,-0.16136,0.343532,0.170569,0.117388,-0.661408,0.720879,-0.436988,0.256967,0.431348,1.411507,-0.257221,0.0,-0.924594,-0.258578,-0.27003,0.474833,-0.054743,0.0,0.43935,0.960219,0.044328,-1.579795,-0.045757,-0.367728,0.103665,-0.572119
-0.659549,-0.162637,0.345606,0.164147,0.107099,-0.65215,0.732315,-0.49342,0.285666,0.416603,1.455052,-0.280886,0.0,-0.865106,-0.271022,-0.29794,0.444564,-0.058494,0.0,0.350244,0.890945,0.035816,-1.612974,-0.062713,-0.405978,0.109507,-0.607195
-0.66096,-0.162257,0.346589,0.15653,0.099123,-0.642407,0.74363,-0.558689,0.299252,0.401997,1.472529,-0.294964,0.0,-0.814137,-0.281944,-0.328186,0.417083,-0.056762,0.0,0.253702,0.820913,0.010544,-1.623507,-0.075369,-0.436529,0.092427,-0.656573
-0.658947,-0.159356,0.345999,0.147116,0.093745,-0.633609,0.75373,-0.639535,0.28713,0.377788,1.454244,-0.306354,0.0,-0.776364,-0.290916,-0.356783,0.39345,-0.045526,0.0,0.163683,0.753838,-0.012124,-1.621951,-0.083862,-0.454939,0.065286,-0.721226
-0.65458,-0.155309,0.344101,0.137636,0.090751,-0.626657,0.761657,-0.723724,0.2547,0.347113,1.39371,-0.29917,0.0,-0.755131,-0.299311,-0.379124,0.381914,-0.032785,0.0,0.091145,0.696215,-0.024555,-1.614117,-0.086574,-0.470828,0.038309,-0.798213
-0.649036,-0.151496,0.341518,0.128291,0.089328,-0.622262,0.767041,-0.790664,0.215315,0.31582,1.285231,-0.283952,0.0,-0.744408,-0.305451,-0.394397,0.380759,-0.022953,0.0,0.036672,0.649031,-0.024514,-1.598793,-0.086911,-0.478134,0.014316,-0.878422
-0.645719,-0.152205,0.340122,0.120505,0.087996,-0.620871,0.769581,-0.813725,0.192987,0.277951,1.126035,-0.267403,0.0,-0.727877,-0.303672,-0.404097,0.385807,-0.029869,0.0,0.011506,0.614065,-0.0112,-1.580737,-0.088398,-0.478096,0.000463,-0.958726
-0.643286,-0.155118,0.339357,0.113998,0.085905,-0.623122,0.768989,-0.798863,0.177914,0.242186,0.927337,-0.240275,0.0,-0.71006,-0.29642,-0.40479,0.391489,-0.041615,0.0,0.007337,0.58553,0.005713,-1.548835,-0.090013,-0.477067,-0.000905,-1.034945
-0.640109,-0.158926,0.338468,0.108235,0.083702,-0.630787,0.763798,-0.761243,0.162603,0.209843,0.720367,-0.198992,0.0,-0.697325,-0.283447,-0.391705,0.396456,-0.050223,0.0,0.022001,0.563852,0.025261,-1.499508,-0.092658,-0.474985,0.01095,-1.105355
-0.634502,-0.161427,0.33675,0.102083,0.083468,-0.643793,0.753753,-0.717921,0.142353,0.185872,0.550171,-0.107547,0.0,-0.69682,-0.264903,-0.365472,0.398298,-0.04651,0.0,0.056367,0.566946,0.045457,-1.437228,-0.101452,-0.462971,0.035936,-1.165614
-0.630384,-0.15993,0.33599,0.096722,0.082033,-0.654629,0.745236,-0.678925,0.135032,0.210626,0.479415,-0.046385,0.0,-0.700107,-0.252804,-0.341557,0.391449,-0.028269,0.0,0.102505,0.581209,0.038604,-1.363943,-0.107461,-0.451043,0.053388,-1.206481
-0.628296,-0.160807,0.335913,0.089485,0.082625,-0.665237,0.736631,-0.654777,0.153482,0.231328,0.480372,-0.081625,0.0,-0.69676,-0.23469,-0.321989,0.391934,-0.02378,0.0,0.164863,0.623305,0.006578,-1.291577,-0.112664,-0.426365,0.069375,-1.228062
-0.625978,-0.161663,0.336223,0.081426,0.08855,-0.674432,0.728471,-0.647727,0.17989,0.24178,0.492913,-0.094874,0.0,-0.690374,-0.209277,-0.311441,0.378379,-0.013837,0.0,0.239166,0.693267,-0.050985,-1.219113,-0.11689,-0.389875,0.074468,-1.226393
-0.623772,-0.161892,0.336321,0.074334,0.093449,-0.683982,0.71966,-0.643532,0.204374,0.254742,0.5095,-0.10735,0.0,-0.683912,-0.183763,-0.299478,0.35771,0.002076,0.0,0.303993,0.750501,-0.12609,-1.145375,-0.114325,-0.355343,0.076727,-1.199489
-0.622545,-0.161286,0.336087,0.066426,0.097322,-0.69095,0.713235,-0.64141,0.227319,0.261789,0.524098,-0.118472,0.0,-0.672665,-0.157121,-0.295721,0.333322,0.020029,0.0,0.36396,0.794197,-0.205865,-1.079961,-0.099108,-0.326734,0.083575,-1.150715
-0.622263,-0.160355,0.335835,0.061358,0.100316,-0.696686,0.707672,-0.636753,0.244431,0.27101,0.525174,-0.122298,0.0,-0.665103,-0.133363,-0.292223,0.308183,0.039588,0.0,0.410757,0.817019,-0.282842,-1.024892,-0.082172,-0.311786,0.094572,-1.095113
-0.622035,-0.159753,0.335837,0.058948,0.101983,-0.70173,0.702637,-0.626767,0.254027,0.283267,0.515472,-0.121891,0.0,-0.659577,-0.116686,-0.28653,0.284986,0.057768,0.0,0.440392,0.820986,-0.352101,-0.975915,-0.062622,-0.310113,0.117558,-1.032045
-0.621222,-0.159651,0.336119,0.058959,0.102258,-0.705139,0.699175,-0.614195,0.254112,0.295004,0.499528,-0.119775,0.0,-0.656441,-0.112082,-0.279075,0.268305,0.070802,0.0,0.447577,0.805458,-0.400656,-0.935139,-0.043457,-0.316056,0.140483,-0.958974
-0.618859,-0.160969,0.337,0.057831,0.103247,-0.708172,0.696052,-0.598265,0.253981,0.305046,0.487815,-0.124973,0.0,-0.648881,-0.114608,-0.269737,0.256697,0.076799,0.0,0.454875,0.793256,-0.428946,-0.901337,-0.028734,-0.317044,0.163382,-0.866919
-0.61501,-0.163477,0.338147,0.056326,0.106362,-0.711383,0.692422,-0.58569,0.256969,0.313865,0.486102,-0.138822,0.0,-0.643661,-0.123312,-0.259593,0.253903,0.073065,0.0,0.472416,0.796337,-0.431882,-0.89327,-0.022081,-0.31133,0.182507,-0.76405
-0.608914,-0.166965,0.339785,0.054691,0.109966,-0.714405,0.68887,-0.571584,0.259166,0.322316,0.489719,-0.159127,0.0,-0.634801,-0.146355,-0.26634,0.264089,0.051164,0.0,0.491634,0.804215,-0.415468,-0.898234,-0.021695,-0.302283,0.201186,-0.658972
-0.604347,-0.166506,0.340271,0.053684,0.112024,-0.719198,0.683611,-0.570399,0.265629,0.333672,0.499141,-0.169386,0.0,-0.633926,-0.159693,-0.309916,0.298504,0.012027,0.0,0.509385,0.81491,-0.395433,-0.911012,-0.019958,-0.294353,0.227967,-0.56555
-0.603323,-0.161734,0.339357,0.05257,0.112287,-0.724213,0.678339,-0.587014,0.277397,0.342004,0.516964,-0.167762,0.0,-0.646023,-0.151503,-0.357274,0.361785,-0.041311,0.0,0.523261,0.830483,-0.375265,-0.925235,-0.01014,-0.286089,0.260454,-0.495045
-0.602525,-0.159258,0.339584,0.051336,0.112711,-0.728295,0.673979,-0.593985,0.2863,0.349985,0.528008,-0.169617,0.0,-0.661247,-0.140453,-0.355838,0.443543,-0.090398,0.0,0.526385,0.845628,-0.35502,-0.935448,0.004263,-0.27674,0.288246,-0.451584
-0.602749,-0.15669,0.339662,0.049432,0.111736,-0.731752,0.67053,-0.599313,0.295447,0.355556,0.539258,-0.170188,0.0,-0.672605,-0.120192,-0.346897,0.529225,-0.124945,0.0,0.522954,0.85862,-0.334675,-0.944205,0.021021,-0.264874,0.302871,-0.41979
-0.604626,-0.153342,0.339098,0.047847,0.109059,-0.734611,0.667955,-0.606887,0.304355,0.358754,0.551227,-0.166959,0.0,-0.67903,-0.087934,-0.334694,0.598803,-0.131918,0.0,0.512646,0.869604,-0.313591,-0.956105,0.038733,-0.25818,0.304181,-0.404106
-0.610684,-0.146258,0.336386,0.048196,0.102966,-0.736663,0.666635,-0.627573,0.31313,0.358058,0.563013,-0.147085,0.0,-0.685776,-0.0335,-0.32763,0.635971,-0.090572,0.0,0.494646,0.876543,-0.29609,-0.971765,0.05529,-0.262576,0.29681,-0.402274
-0.604243,-0.154717,0.339425,0.04328,0.10685,-0.733782,0.669533,-0.602016,0.307882,0.352626,0.567671,-0.18087,0.0,-0.634443,-0.03678,-0.286952,0.620263,-0.080945,0.0,0.486858,0.906619,-0.261086,-0.994122,0.05806,-0.253431,0.292605,-0.401771
-0.605541,-0.152027,0.337805,0.042508,0.101491,-0.733376,0.67086,-0.605143,0.305707,0.350484,0.574061,-0.175104,0.0,-0.594869,-0.029872,-0.320437,0.549874,-0.128624,0.0,0.46645,0.913393,-0.238084,-1.010357,0.069076,-0.270329,0.291521,-0.422829
-0.604062,-0.153882,0.338113,0.039557,0.098827,-0.731254,0.673748,-0.592479,0.300073,0.346057,0.575131,-0.182265,0.0,-0.544058,-0.030759,-0.331065,0.481676,-0.171635,0.0,0.447494,0.921743,-0.210909,-1.024909,0.078898,-0.283939,0.293054,-0.452393
-0.60272,-0.155675,0.338975,0.037479,0.096703,-0.729396,0.676184,-0.578013,0.293448,0.343806,0.56884,-0.185209,0.0,-0.50725,-0.034082,-0.335503,0.435656,-0.188122,0.0,0.419926,0.918003,-0.185754,-1.033728,0.0809,-0.297072,0.287545,-0.486009
-0.60194,-0.156695,0.339906,0.036354,0.095402,-0.728317,0.677592,-0.566952,0.288568,0.343421,0.560147,-0.184105,0.0,-0.484141,-0.035551,-0.338712,0.406012,-0.184675,0.0,0.391027,0.90454,-0.163201,-1.0386,0.078618,-0.310166,0.276543,-0.522681
-0.601918,-0.156691,0.340235,0.036805,0.093572,-0.729099,0.676982,-0.560658,0.28551,0.348099,0.555415,-0.182014,0.0,-0.47876,-0.037486,-0.336574,0.398036,-0.179427,0.0,0.362513,0.881812,-0.150301,-1.045143,0.074295,-0.32698,0.263372,-0.565126
-0.602288,-0.156213,0.340095,0.038535,0.092202,-0.732438,0.67346,-0.557918,0.286372,0.359554,0.555672,-0.182042,0.0,-0.485909,-0.037271,-0.325659,0.399876,-0.175733,0.0,0.345389,0.863016,-0.145191,-1.056021,0.069,-0.346635,0.249589,-0.622471
-0.602637,-0.15549,0.33972,0.03977,0.092555,-0.736707,0.668666,-0.559343,0.292728,0.371564,0.560137,-0.183673,0.0,-0.497404,-0.032638,-0.313604,0.403405,-0.172144,0.0,0.341172,0.858852,-0.151285,-1.074937,0.063119,-0.357269,0.226107,-0.685015
