frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
3172,-0.5466676447020901,-0.34115713748389703,0.2571964437931634,-0.024579016680348325,-0.4507300782424633,-0.09942876083294172,-0.8867650139838597,-0.463739070993211,-0.20822390027873053,0.0028958063555437515,0.6865742473430954,-0.0019842421282997816,0.0,-1.5,-0.5706777006782383,-0.40273428713441173,0.9695235778826231,-0.13479833377588812,0.0,0.978895558873906,2.4394183112958405,1.007093697116194,-1.4037079340703214,-0.429429892045655,-0.9327165604838628,0.027368952481981384,-0.943397624608015
3173,-0.5265173943667963,-0.3431863419424985,0.25727139879149385,-0.03609917404867219,-0.4488560714265837,-0.07348671932312013,-0.8898453679486237,-0.3669445730989438,-0.2662062360224852,-0.003111829032018147,0.7294457926680847,0.11182274568917207,0.0,-1.5,-0.5313183351114918,-0.33622815149182034,1.0714387140427355,-0.11473055109520924,0.0,1.0257983916729203,2.652212635392372,1.0026329610450462,-1.1689990941379516,-0.49395146870572215,-0.8706443590789945,-0.1130729197369082,-1.030873608343318
3174,-0.510597698760866,-0.3539327876251613,0.26648919657726555,-0.0525295511018696,-0.4507708068707975,-0.05121322216824924,-0.8896198805159599,-0.3538002473865107,-0.2701567787123398,0.11605609629792993,0.8216668454072384,0.1645268949868523,0.0,-1.5,-0.49307491101665174,-0.27055425681819956,1.1451927540481484,-0.07960772050516261,0.0,1.039996394003314,2.8134505139636246,0.9860051557117447,-0.9465144449456653,-0.5322265132460701,-0.7041763033609547,-0.16316770097034483,-1.1531574207041986
3175,-0.47659142992175724,-0.38684410998311364,0.2813369259889273,-0.07857812597922399,-0.49705318118864245,-0.03812939815267598,-0.8633132468486495,-0.4389419037349647,-0.13058044021059018,0.26844191571860626,0.9235041191428297,0.21657050494720917,0.0,-1.5,-0.44558328695280575,-0.24231895063952422,1.1553470903852419,-0.08214057383508651,0.0,1.00788734789648,2.9577351474242453,0.991618576202796,-0.7097239717522315,-0.5095903969464574,-0.6680541916380337,-0.18496240256413402,-1.3170269311095877
3176,-0.4175734348543612,-0.4343041446179206,0.2709522975902781,-0.0929005919411529,-0.5688005395279044,-0.016096474411244316,-0.8170534436383432,-0.4930007307274371,0.09735771824226465,0.35100689793747597,1.0454766006785898,0.2524634197835556,0.0,-1.5,-0.35625676506098475,-0.23924083428648488,1.2548684511492123,-0.228081830807654,0.0,0.9508924649931575,2.9992594673100976,1.0413843923983257,-0.5066516961755545,-0.5105360687632806,-0.6009489443542319,-0.25237845879851956,-1.486897419640748
3177,-0.37372058942140546,-0.4678368075509946,0.2503467863086963,-0.1041693137116335,-0.6187131276576683,0.009980968023830474,-0.7786162084250616,-0.5463476197967222,0.26235335435889323,0.4340708058321642,1.261699650623539,0.22515138115500527,0.0,-1.5,-0.28083370386786555,-0.20855262301033192,1.3562697828401173,-0.3368027306207437,0.0,0.9406245202420155,2.9999999999905733,1.0481185038629304,-0.42256971264610393,-0.5486849470063577,-0.5152337013985292,-0.24958075255051704,-1.583489833713503
3178,-0.3503557357457689,-0.48321779928149405,0.23537801547737452,-0.11592230595737352,-0.6325340066194096,0.03355684414684873,-0.7650729949896447,-0.6845235810821212,0.31665351386513707,0.3738573937422428,1.5630247269928403,0.17620273406980738,0.0,-1.5,-0.24674304364631286,-0.16433685578411328,1.4719187064419237,-0.38260569231323377,0.0,0.8638572041472824,3.0,1.033341769327522,-0.31083751490789713,-0.5123469390385614,-0.4634817950473366,-0.21353555972933416,-1.6525981800791008
3179,-0.33829969292477796,-0.4909217692407314,0.22578327770190681,-0.09477392556684865,-0.6526598788703015,0.038316455670591415,-0.7507228748149983,-0.9630942268230088,0.3973010434195285,0.26527926279916286,1.9113728095202933,0.16080062017114313,0.0,-1.5,-0.1694944647402537,-0.21344670317707592,1.5127929784276812,-0.3628069315070117,0.0,0.8008457212701112,2.789158084313995,1.3075342495037006,-0.5818092633156927,-0.49138355281207646,-0.35171046922888394,-0.19833321415440877,-1.692210466314485
3180,-0.33608555527850825,-0.5022555084099251,0.22134024961852933,-0.12961664773347223,-0.6467602668716154,0.029841374189119085,-0.7510061079731633,-1.2427339078224047,0.3959159025181189,0.2550719493548448,2.1729633587473183,0.2653306654677699,0.0,-1.5,-0.1668872207123644,-0.2044259063794918,1.5759709721463275,-0.3404453684817494,0.0,0.8262770866719319,2.7377777204835954,1.3788361428387461,-0.7732121212919008,-0.41000117304597955,-0.3785157709873031,-0.21984639430268885,-1.7170905499907667
3181,-0.32720812518967,-0.5075975163642998,0.21487399141103286,-0.15490258824903505,-0.6452742575993828,0.02644879207960961,-0.7476140595459965,-1.4730442337772829,0.3226651651545202,0.3076315886198263,2.199999999978878,0.4625629358154801,0.0,-1.5,-0.14117685519851514,-0.19545166551872215,1.639237381504264,-0.330851490633497,0.0,0.861009973067738,2.7197818829652953,1.4363711891714463,-0.8244290003332966,-0.3392566904960301,-0.40753654634587405,-0.22439600696726683,-1.7094264900590377
3182,-0.3250629698555679,-0.5035020577644376,0.20344534473804637,-0.16456079642260435,-0.6120839654920388,0.046769068330910143,-0.7720658117775696,-1.499999999998947,0.28295362601598495,0.438936354661176,2.1999999999669715,0.47766571874326785,0.0,-1.4999999999047828,-0.11594839677214445,-0.18229718260831687,1.828465855481633,-0.3223486154257191,0.0,0.9812135786379111,2.6534241903287032,1.505219782405539,-0.8703064548872506,-0.18899482392799322,-0.4239387538421671,-0.193917925419083,-1.6690938355881515
3183,-0.3171437227605548,-0.4901582430450109,0.1876771954322925,-0.1481333418004151,-0.5730166093099845,0.09049661167602124,-0.8009487135747767,-1.5,0.21533299267077835,0.48884144690128284,2.199999999906483,0.3933479173047527,0.0,-1.433867767029466,-0.09574190568932389,-0.18720737998462764,2.0383826618834457,-0.402469558696834,0.0,1.0399999999999976,2.487553361028813,1.5022990399070903,-0.9686688605230483,-0.003556656265593705,-0.4053245068789584,-0.1527828454941695,-1.723882647786242
3184,-0.2935742707466692,-0.4807497768020539,0.175330225872493,-0.1172296002106822,-0.5460986756931869,0.16555550899706187,-0.8127883061912949,-1.5,0.15641339395865977,0.38631908955193206,2.19920567211426,0.26241857487995524,0.0,-1.2733300151882716,-0.06248052532074822,-0.1741686455410585,2.0271856459740802,-0.4589551795009686,0.0,1.04,2.234999324807689,1.450396507503152,-1.0526391316412809,0.07940994896314131,-0.3696433320724041,-0.11349926986071734,-1.7999997184433745
3185,-0.26724932742710533,-0.4713727442592901,0.17387801837955894,-0.08801055504479498,-0.5328314105300092,0.21961127736468536,-0.8124750562371491,-1.5,0.12977790501531586,0.3744232192805454,2.199999999999969,0.4644234633058035,0.0,-1.130838747997321,-0.06240634296231744,-0.13744496872563097,1.910591700297181,-0.4657743282752969,0.0,1.04,2.0170637721550997,1.402094301132123,-1.1370482631236585,-0.010781127326931376,-0.32741950685060145,-0.09678074728836664,-1.8
3186,-0.24499054443801516,-0.47279594816377457,0.18080992794291537,-0.07938506180904596,-0.5288308946885558,0.2482521346870248,-0.8077170138159839,-1.5,0.16020290747744087,0.3147725760926132,2.2,0.48574255848066766,0.0,-1.0170513039807278,-0.11321740104168335,-0.10799572888751065,1.7558748970369982,-0.4396916245637895,0.0,1.0315927466406787,1.8678518257066943,1.3541809170309598,-1.2333712960890955,-0.16146738200130878,-0.3215349942334891,-0.06302685405936473,-1.8
3187,-0.2218048793172265,-0.4733926168275036,0.18446463744453115,-0.07258442755481717,-0.5363299830797033,0.27152745928750455,-0.7958357173306165,-1.5,0.1729191182878441,0.2552183008475171,2.2,0.46861570684110176,0.0,-0.9268813664263308,-0.18498345545907802,-0.10054585350178546,1.5986089025498353,-0.4001680770073097,0.0,0.9831615240252539,1.745344418151632,1.270527699862903,-1.330171941331843,-0.3148886835675353,-0.2927185481407737,-0.01608841391359446,-1.8
3188,-0.20596959287715064,-0.4683733957926774,0.1804529432286426,-0.0783528849981952,-0.5549649372249796,0.28650367976921537,-0.7770395005030521,-1.5,0.20820451101153878,0.29971808660835775,2.2,0.49455659317220707,0.0,-0.9168982022148882,-0.2905045858264962,-0.12225877126869197,1.5411046659907328,-0.40689767045516745,0.0,0.9666978169939654,1.727487381333989,1.255150238544263,-1.3409865045449811,-0.40460266542032675,-0.30804740872702846,-0.000964585364564766,-1.8
3189,-0.189945827922794,-0.45207892753407264,0.16629491136386768,-0.044320500442136174,-0.5501524215586692,0.3033577617800707,-0.776750973389462,-1.5,0.10306867175706753,0.29783564838186305,2.1910962750729235,0.5811542587612881,0.0,-0.8195671256910937,-0.32773104548186216,-0.18660843616882344,1.4920741312853614,-0.4153505648307833,0.0,0.9605744340047346,1.6458978791353955,1.1335842403066478,-1.3913735017050581,-0.6405674008593909,-0.24059409899044895,0.09520694996846697,-1.5823014615030562
3190,-0.17722158162755672,-0.44458066421840037,0.15679102027797265,-0.03854452863092775,-0.5624865639771616,0.3178075649752261,-0.762313279631349,-1.5,0.07133447533432255,0.3371499009389675,2.1749200537993625,0.5601900441563985,0.0,-0.8172904855909713,-0.37340372620739315,-0.19584813525322314,1.4581240263483728,-0.4088212335663782,0.0,0.9695694927710544,1.603717633315503,1.1080219771260729,-1.4014032678418296,-0.6926577034922945,-0.24054516465916004,0.10998576209983214,-1.5213912716804077
3191,-0.17020784250524618,-0.4461419751969043,0.1640176245060953,-0.0348678821990269,-0.5766374574814332,0.299956271391153,-0.75914406318789,-1.5,0.1102757064339463,0.30725745318273756,2.1929833326069206,0.4719668367558879,0.0,-0.7618383419571709,-0.35962599638717246,-0.2747247772755634,1.3515823217244398,-0.35397678557258266,0.0,0.9398226371990115,1.4676624895786583,0.9300078461313448,-1.559165287439464,-0.9464232834712794,-0.20179404072573634,0.16364445551159462,-1.2058049131845343
3192,-0.16704812885930567,-0.45395725677725063,0.17346340707079017,-0.05257284106995445,-0.5941150326218696,0.2997181695037106,-0.7446022047132901,-1.5,0.1579791257349967,0.30668121060112463,2.1922985574319966,0.3730785040521969,0.0,-0.7791664878488401,-0.3376134543869151,-0.3204202850921928,1.2627776359296714,-0.262759722825515,0.0,0.8178046654155664,1.3078235076305806,0.7432994175416838,-1.7249404278056875,-1.0330301670099764,-0.1819961922483826,0.2051125600302569,-1.154687196707068
3193,-0.16130934253693405,-0.4583264675206772,0.17925958760475139,-0.07866027843804291,-0.6026806813836677,0.3189192521939647,-0.7272407218129424,-1.5,0.12147181282136679,0.30889049365441673,2.157726331886732,0.2997362046075471,0.0,-0.8427390828434462,-0.3578339802723536,-0.3282885097983965,1.2299510428512657,-0.1366191267599219,0.0,0.5891555499010726,1.1114588896518618,0.5258232075709032,-1.7999999960593007,-1.0740610054182025,-0.16851322982965472,0.23398192414040783,-1.1257258928279923
3194,-0.15100669369838407,-0.4575612865033959,0.17778457208699494,-0.09614116602874836,-0.6098836669932326,0.33973486447971657,-0.7094920794388535,-1.5,0.006106522072000953,0.2862639273622987,2.1213381285431208,0.2005344464533245,0.0,-0.9302195196809468,-0.39998962919589587,-0.3330682240962023,1.263031091431761,-0.05493658108721962,0.0,0.37705338325942556,1.023203299937222,0.4554890973248721,-1.79074676240978,-1.1048854037888896,-0.16476203904132553,0.28320824309365206,-1.1041301608056973
3195,-0.14504929134789638,-0.4642508693405516,0.18565453428418102,-0.1213578556088921,-0.6170329386384135,0.3538988706791553,-0.6923136665192108,-1.5,0.011779641651996247,0.23803812967815935,2.0921318194720393,0.10964137941315145,0.0,-1.0482248434941486,-0.44050031083987157,-0.3442451834100836,1.3191004233523023,-0.0676443834429949,0.0,0.18456033756748869,1.022388085689668,0.4762812566267642,-1.7993652641450755,-1.1265008891501838,-0.2129076554617912,0.35722114731359544,-1.1131022616499682
3196,-0.14520361753013752,-0.4782997616625925,0.1958715871609325,-0.15068897158492275,-0.616085806238472,0.3784694862260985,-0.6741601895617418,-1.5,0.04107322192128028,0.1396178089058107,2.0821812659132757,0.009349480666220107,0.0,-1.2033713607471113,-0.4425475641903349,-0.35304421638423816,1.41648517283476,-0.13672384600279108,0.0,0.039000458066149074,1.0333002809363208,0.5169699885963875,-1.772394004983581,-1.1287122127288605,-0.25293728616648586,0.4314491430904048,-1.134713156264726
3197,-0.1401031415275446,-0.4850425385514902,0.20076861122770065,-0.17479163261902467,-0.6145262614345879,0.41052415880382853,-0.6505960914515346,-1.5,0.07311541073437466,0.04984675605254698,2.1063222857647523,-0.05436658094511647,0.0,-1.3674641176944635,-0.519198935422078,-0.3984038495035899,1.5511605434279472,-0.1990184433515684,0.0,-0.03775358561506577,1.0804015852407414,0.5951814628481121,-1.6499361797904066,-1.1427830969786354,-0.26571663782869753,0.5118195123550623,-1.147683271608603
3198,-0.1357597580133335,-0.4928635306552232,0.1991496169516108,-0.1841115077931402,-0.6141083132970923,0.43310241634579827,-0.6335583865698313,-1.5,0.08402168702071758,-0.07716562921471679,2.161785805822529,-0.15534699429278012,0.0,-1.4999999999997355,-0.5497433476378437,-0.4531834948011698,1.687868626991783,-0.29084915136797584,0.0,-0.0037135473380715323,1.2222621347017992,0.6789820300784669,-1.4499854089871425,-1.1563845100388699,-0.2655724631350025,0.5759395483713967,-1.143272449886661
3199,-0.14371737918239882,-0.5062673990484401,0.21330259376558905,-0.19817444862483571,-0.5843754686659127,0.44903860522888855,-0.6462170924293413,-1.499595667026323,0.10376320631092122,-0.19041252925703822,2.153426255479345,-0.13548606637234137,0.0,-1.4999999999999993,-0.42765421532686665,-0.6001068600610958,1.6428232159866145,-0.32963070288916446,0.0,0.05468125097243211,1.2316221953526403,0.638655976014798,-1.4073485766511282,-1.127343581074913,-0.2847824089494348,0.6171084424184018,-1.1224896100254491
3200,-0.15514634095567031,-0.5170405860564011,0.21890162778300584,-0.1967260421065848,-0.5428277957263032,0.4562862345406007,-0.6770817681142813,-1.4556999708342566,0.0958200419864655,-0.2936204001913506,2.158765044955018,-0.11844034103794521,0.0,-1.5,-0.25687351607984255,-0.7246071501764095,1.5839857128497794,-0.3723688855574736,0.0,0.1320833799018181,1.312517562184233,0.6160983770439261,-1.3847888610136156,-1.0684717662516214,-0.3091013343437766,0.6511720277259194,-1.0888086953866036
3201,-0.16072840814414108,-0.5269394735430277,0.2162629854249982,-0.17573818524139337,-0.49466839967279547,0.45849485924374744,-0.7170786070301317,-1.3495285507649035,0.07177618537843043,-0.3794152647273758,2.1602844815166526,-0.13117452832963786,0.0,-1.5,-0.09635080345449484,-0.8016270898943086,1.5042199139937469,-0.40936970631293174,0.0,0.22350140246387504,1.3634568558385207,0.5893545163820382,-1.3663948553019831,-0.9821794592561695,-0.3269221272980696,0.6791833288340889,-1.04657535169914
3202,-0.16299836920005067,-0.5386809755357717,0.20909026585296103,-0.14899666296861602,-0.4383785290874325,0.45226869361938365,-0.7622842569745046,-1.1996152496744539,0.05014469333797759,-0.437798808302205,2.1472054385654875,-0.17047935543216153,0.0,-1.5,0.03845448932416578,-0.8226628963014332,1.4032352239548993,-0.4304507455776585,0.0,0.309921382618507,1.3839344841023837,0.5555800637633773,-1.3630653540034388,-0.8734572849103107,-0.3408858589116432,0.7048005547564317,-0.9969899944634136
3203,-0.16313796763659785,-0.5558607233837678,0.19751016956748535,-0.13626429573662494,-0.3929400407328824,0.44437521568893873,-0.7934486963740327,-1.0253343191485267,0.0532758949961185,-0.4794575243403342,2.119568553568921,-0.19190483913767586,0.0,-1.5,0.13784598652435054,-0.8113804160801108,1.3081105366089079,-0.4169577159190029,0.0,0.39871022241218235,1.3996969994170425,0.5221776538965213,-1.369563556348729,-0.7560078587214255,-0.3564747059156041,0.7302738889320013,-0.9482783043565006
3204,-0.16100349596971264,-0.5530513067949678,0.18998746292404722,-0.09872416389236315,-0.32171957492864117,0.451334075672084,-0.826466942296372,-0.6492559411006131,0.1575577502751576,-0.4235189277061843,2.000436708054388,-0.2658722221917015,0.0,-1.5,0.08453912295263039,-0.8137638225468754,1.1982031420869546,-0.18043983909785752,0.0,0.8538459985652425,1.5762133295392504,0.5934940375317296,-1.3365100869014956,-0.3283556837228311,-0.4603371107778325,0.7401443275020514,-0.9614437148534705
3205,-0.13749367322332892,-0.5572566129830772,0.20301435175263458,-0.08531287352806197,-0.36253052302677385,0.4267448282010653,-0.8241251028138648,-0.6806995219891829,0.22105258854288276,-0.4706683749617863,1.9145165502452786,-0.2310352932164354,0.0,-1.5,-0.04745666580493891,-0.7168049707791929,1.2243748280872657,-0.14868799680000078,0.0,1.0019331153313216,1.717433246664955,0.7631411668916718,-1.225770816592559,-0.1901045743821799,-0.5600727866862648,0.6566808985507187,-1.1323086289819642
3206,-0.11568418185763282,-0.5664976262171247,0.20996605591048367,-0.0920777290940633,-0.41409055636582615,0.3986193781231268,-0.8131133342396087,-0.7671889514051453,0.27749777076397847,-0.4934040204480785,1.8254862256448403,-0.17055657834439067,0.0,-1.5,-0.12989333214563634,-0.6100681096166942,1.2602709715222122,-0.34377938682108533,0.0,1.0210162155948541,1.8001937987710437,0.8872663733026636,-1.1564692525619211,-0.10438235915862917,-0.6662910338774608,0.5485911992080696,-1.2775693955813492
3207,-0.10497904596240895,-0.5713567209167053,0.2091273860988551,-0.11027591558139847,-0.4498037469622122,0.37355809492264763,-0.8037226893519943,-0.8428685229822835,0.33307100799240713,-0.47285367785191584,1.7618413532594757,-0.16599661251831796,0.0,-1.5,-0.23056964606206576,-0.6353789492883067,1.30019100512511,-0.5384310274665576,0.0,1.0362201860204026,1.8870962555818163,0.9845738235584784,-1.1203452159911107,8.01650548645158e-05,-0.8105906622084685,0.44028715822798586,-1.4228229035666504
3208,-0.09876705751266623,-0.5729672746453589,0.20789950373348398,-0.11872115698924922,-0.4725964186785321,0.35479152615255866,-0.7979228564878309,-0.8605790681295017,0.4032269135419417,-0.39387061559332875,1.6906792793482646,-0.18893668179873752,0.0,-1.5,-0.29217704676808254,-0.6740384977440234,1.3320429386046853,-0.6350110510048658,0.0,1.0358410774833877,1.9317455706185553,1.0455385621342885,-1.1034994859565594,0.11317662933191594,-0.9241659641721256,0.34378120650286587,-1.5474898964021633
3209,-0.0965284564424451,-0.5744780815904621,0.2097940308704761,-0.11755335640928877,-0.49296071765055566,0.34217578685405103,-0.7912563871092432,-0.8791339369762468,0.44674923466327043,-0.3418844521081189,1.6228508098601915,-0.21015057221231864,0.0,-1.5,-0.27111645443242827,-0.7018943710447648,1.3080963207602896,-0.634319641205517,0.0,1.0230251462916193,1.9494084281207553,1.0659529968080743,-1.0995920988045582,0.11012892750001534,-0.9317744129103058,0.3289463190852443,-1.5805454628717142
3210,-0.09033432369904736,-0.5776310245293288,0.21185311434126183,-0.11206862650591722,-0.5185425495671687,0.3397061574160965,-0.7766298821543308,-0.830217735414434,0.48466744976366527,-0.263055403553472,1.4769408208830088,-0.2375663250118249,0.0,-1.5,-0.20901326717144225,-0.7228674579880171,1.2271875785583422,-0.6081179310251708,0.0,1.0164325189610426,1.969646398714234,1.1111181456259425,-1.085209280292077,0.11697891276557378,-0.9590202382526462,0.26623405313087634,-1.6911977542849697
3211,-0.08458530809591462,-0.5787575982357526,0.21429713257636718,-0.10888856880801391,-0.5419387355887078,0.347130468314975,-0.7575923207232778,-0.8013749969891607,0.5015578495013324,-0.21536365146571815,1.35017156437689,-0.26149466348419487,0.0,-1.5,-0.15257549400118783,-0.7319517172138712,1.1332442180386655,-0.599419162361825,0.0,0.9882725938442566,1.9704471608230034,1.1347105252567196,-1.0603928160637774,0.07044915634963837,-0.9477100855574646,0.2235942640576951,-1.7679638882834143
3212,-0.07930535150368064,-0.5780248906173816,0.21644081442108573,-0.10533316226521916,-0.5666982516815517,0.35283009802826515,-0.7370677976913975,-0.7870049673916785,0.5262791194305408,-0.1620595512510631,1.23409561509003,-0.28138862032730233,0.0,-1.5,-0.10538747617741057,-0.7538413064706904,1.031234026328519,-0.5982830321820533,0.0,0.9454219135256754,1.9698925698795104,1.147460405856107,-1.0340901651352334,-0.005097076583038301,-0.9192227814716117,0.1867187691502409,-1.7999987966610695
3213,-0.07672590651166608,-0.5774929210412603,0.21967729626325525,-0.10139414170775181,-0.5867691216504722,0.3532042365404592,-0.7215732763862268,-0.7713499611672915,0.5523370421297706,-0.1010268955928734,1.1181229576627092,-0.2926586886555181,0.0,-1.5,-0.05236647658070853,-0.7645582312162824,0.9232819219092974,-0.5685646789608084,0.0,0.9046998374584279,1.9782643972950478,1.1464530130509405,-1.010782085607405,-0.08576972295816095,-0.8750391687252922,0.16127947333806789,-1.7999999999924792
3214,-0.07470798037640058,-0.5722894714836012,0.2250016073837382,-0.09677303219860624,-0.6012243986996323,0.35281069712570945,-0.7104145371830626,-0.7576752749046599,0.5552614991648503,-0.006630509446167138,1.0215966727812877,-0.27240134259240106,0.0,-1.5,0.0011101089686357535,-0.7616160692570517,0.7922414534712197,-0.4971204569608007,0.0,0.8785831535089808,2.0006010707027544,1.13110941576295,-0.9830775256466815,-0.13522111756704974,-0.8303630361212089,0.14318943517032207,-1.8
3215,-0.0747871680602038,-0.5653270335432345,0.22980254375989165,-0.09279745235129219,-0.6059777578120551,0.3504301846333002,-0.7080806984885665,-0.7635086608197382,0.5461840193707541,0.08118220176090649,0.9944804638942448,-0.2411292893897281,0.0,-1.5,0.027464084864690912,-0.7554771549127686,0.7081508266347809,-0.455134537138488,0.0,0.877048520193489,2.0201792767419575,1.1124420870899787,-0.9610812522933706,-0.1349096902561147,-0.8117276441401035,0.13201634012310456,-1.8
3216,-0.07441682959594918,-0.5549234355310807,0.2367893771116643,-0.0916693953636355,-0.6118526396626758,0.34410774129278043,-0.7062739777691537,-0.7883516429872189,0.5179785355907124,0.21836098812070467,0.9976112206278177,-0.18100770418405981,0.0,-1.5,0.04404916703057704,-0.7553072654800557,0.6103111379507361,-0.3911530093253768,0.0,0.893233756211964,2.057420486550532,1.0812931683723015,-0.9364115934706773,-0.10411936647581783,-0.797499601427112,0.12030450246229556,-1.8
3217,-0.07964627178102648,-0.5494308102276594,0.24754448350100308,-0.09791730496511804,-0.620387065368418,0.3422814198542094,-0.6988386939305219,-0.84365638501205,0.5225877652215686,0.35621850052884335,1.0205633994047774,-0.09393435880870202,0.0,-1.5,0.07700193578587342,-0.7451482695805771,0.4593753319718536,-0.2892626072959604,0.0,0.947811879592944,2.1852953564055135,0.9810056890991963,-0.785085971107146,0.017500870076715053,-0.7984671223925955,0.06164820760241552,-1.7999999476549915
3218,-0.08112939446120349,-0.5526652035536306,0.2510041102141578,-0.10200054800242177,-0.6337809886740765,0.3323454555738388,-0.6909877312673028,-0.9560485797976793,0.5120472326271535,0.32998835819120864,1.1122370743348875,-0.10801330992971246,0.0,-1.5,0.10622089037053041,-0.748635044344865,0.3714014812814626,-0.2572286217168756,0.0,0.9939744704682002,2.296504434895479,0.9125084947338123,-0.6681667195137089,0.10954627179209375,-0.7809035579171647,0.019657699657418662,-1.799999999919485
3219,-0.0850012794434716,-0.5540464121957186,0.25494354379455736,-0.10346031935996708,-0.6425119450075603,0.31548691298422155,-0.690610143696299,-1.0825727254012725,0.5164520593130707,0.3427120283684428,1.2728521037883198,-0.1445676026583434,0.0,-1.5,0.11041778942204585,-0.7678565958247302,0.31997863983504293,-0.2405118221325782,0.0,1.0382121065231444,2.368414820634281,0.8477204235702148,-0.609022940113139,0.20033917709152912,-0.7395565986578142,-0.005710764241965323,-1.7799355863500579
3220,-0.09086873624387175,-0.5673680017097938,0.2571058576921082,-0.10493857044778236,-0.6554991103524661,0.29536597872909054,-0.6870718676884602,-1.2201307398554715,0.6050526485258619,0.34343542892314927,1.487580147000163,-0.21416528109706656,0.0,-1.5,0.12930580544940637,-0.7935083493007477,0.29993767451030956,-0.2737312640846895,0.0,1.03999999999993,2.416550888894742,0.7469733095978629,-0.5922010355688786,0.26101614411634866,-0.6788738158316516,-0.019435894035784364,-1.7227680901110989
3221,-0.09336075043669384,-0.5770011323254856,0.2571987545334708,-0.10487139511927182,-0.662837184850339,0.2871931408917131,-0.6834975908444514,-1.3795356036536255,0.6487759251991944,0.2864529222585286,1.705786319390106,-0.2723887319757886,0.0,-1.5,0.14704008975684277,-0.8024808783377676,0.2938833053455928,-0.2989836902271061,0.0,1.0354001436678728,2.392975531752222,0.6835795792182006,-0.6132387083609713,0.2980117049603145,-0.6360743030879618,-0.007427914311498442,-1.6557569307618958
3222,-0.09097985938012727,-0.5816590295771441,0.2556331454688086,-0.10357875864381913,-0.6607444363851545,0.2938304785734852,-0.6828996122455687,-1.4999999864141376,0.6291324752181315,0.23725344386850994,1.8707900765357253,-0.3326045759221906,0.0,-1.5,0.15125033564553042,-0.7902237510398031,0.3236647191957938,-0.3204349618059185,0.0,1.0212270393652407,2.303338407203216,0.6323623648116918,-0.710839066888596,0.34017446317708117,-0.6225122472019654,0.008793733193288356,-1.5849632696222833
3223,-0.0839724054349453,-0.5890705260666455,0.2524409519005996,-0.10444182766117029,-0.645061398008898,0.3190335523426561,-0.686443945208367,-1.5,0.6220364023673187,0.2719013725677566,1.9632317580079928,-0.4153845464770882,0.0,-1.5,0.13834099700947197,-0.7463301818775909,0.4431347060581955,-0.3867813178581395,0.0,0.9475369237703636,2.1561680741069242,0.49740695402265694,-0.8953909138705606,0.39701786762324837,-0.6494345275337824,0.018361356832824402,-1.5134932556937057
3224,-0.07664924580359182,-0.5968132521862047,0.25009600317054426,-0.11125655659946106,-0.62728094025933,0.35139511202350787,-0.6860481585479183,-1.5,0.6406132306981825,0.33819092072081336,1.9968397957923145,-0.49780719568508913,0.0,-1.4994948647743076,0.13478857798061725,-0.6822148752555219,0.5361235760984486,-0.4327458147590758,0.0,0.8947237115064083,2.062293046123374,0.4539812511241509,-0.9464276100171737,0.4492498980288965,-0.6943292504798179,0.006300324655630896,-1.4480867157864565
3225,-0.0682005263551107,-0.6045960551159558,0.2516275868024813,-0.10914679293081139,-0.5887682982549015,0.38752815423925685,-0.7008999916071211,-1.5,0.6656448763565753,0.3657352468996165,1.9704045125141618,-0.5371465637128296,0.0,-1.4212422250351566,0.14692414800298953,-0.6116282769449021,0.5819697737570281,-0.4603569649676296,0.0,0.9387849912295191,1.9915072626657104,0.47501274942544497,-0.9838871800096981,0.5501201895380116,-0.7372049813732643,-0.006086447235681478,-1.3718813800751388
3226,-0.05927109054121631,-0.6081721433376138,0.25663565112983683,-0.09967424441097389,-0.536297924189166,0.4196009408905889,-0.7255236949371309,-1.5,0.678793321792826,0.40827918479421904,1.8613541566866247,-0.517424468314366,0.0,-1.2906264533761036,0.15518285338428203,-0.5465905501954532,0.5955929482241271,-0.47471007997621506,0.0,1.0080341407307039,1.899000719313058,0.49575885633115513,-1.070802261659168,0.6676411514861756,-0.7724341944882575,-0.01448721604367101,-1.2978919170858016
3227,-0.05066701348349558,-0.6113148032698275,0.26455978016476633,-0.08914886544431233,-0.4778564270638945,0.45199364125301345,-0.7479354672500593,-1.5,0.6803705829285625,0.4055659554698413,1.6549525751262635,-0.4263361407918417,0.0,-1.1473024773577083,0.15695565668897427,-0.4777369501584788,0.5988956469528242,-0.484676374495684,0.0,1.029417292111241,1.7336648607190304,0.44850189125311973,-1.204727256532734,0.7930566134221446,-0.8104999356158656,-0.018239531685884373,-1.2330831954916015
