frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
1736,0.8995352432391442,0.10304460472139633,0.1154399361931631,-0.2092688784433886,-0.04836765210178473,-0.9766602750586774,-0.0013467989882202042,-1.4999999999997504,0.2575201483678851,-0.024235518594230978,1.850705666710874,-0.04586359128523737,0.0,-1.5,-0.5380744096412439,0.08409919140236462,1.7825832149428926,-0.24488636760451304,0.0,1.0075022709434582,0.622972301333205,0.1933091650574904,-0.53667992618573,0.9519575210992283,-0.4633903097706287,-0.240303814654823,-0.2095878144745697
1737,0.8994364975197263,0.09906821596829521,0.10880080307621232,-0.2220446351028202,-0.047260101775872705,-0.9738775004712408,-0.005027611567863963,-1.5,0.2572223115862393,-0.02438343668198197,1.8689319942288554,-0.05179855258863848,0.0,-1.5,-0.5608770690679772,0.015560389809845816,1.7285904923348623,-0.21657854322608922,0.0,1.0015871889625094,0.5654398634602336,0.017617279579067578,-0.44758171798567403,0.9566716610519854,-0.5077256530009162,-0.17575318533599982,-0.18263115218414006
1738,0.8983409505661543,0.09556797858122876,0.10343357940369807,-0.23015288395398323,-0.04742009911796413,-0.971961904603851,-0.008428535232190986,-1.5,0.2588113665444334,-0.02513011234787665,1.882540911239185,-0.0573318474745277,0.0,-1.5,-0.5765695771103259,-0.055896014869097135,1.666564780396159,-0.18899415644637743,0.0,0.9959516439956473,0.5270888443843095,-0.09155127331234443,-0.43544587829997705,0.9602925868616499,-0.5560956154193852,-0.12898402789136024,-0.17184184561518012
1739,0.8968994663562773,0.09294621396975371,0.09841991498469387,-0.23592827467297142,-0.05057383071067277,-0.9704193127925437,-0.008154398587850505,-1.5,0.2561931258876361,-0.01425570590476636,1.8904902137013906,-0.0527402833937,0.0,-1.5,-0.5887353517073572,-0.12061733341338565,1.587236109003414,-0.1894683688696227,0.0,0.9729664932612464,0.5427528532072927,-0.09126026784164538,-0.4141194313077364,0.9677037073918525,-0.6076880421823029,-0.09879733932015367,-0.165140309546238
1740,0.8955490990464934,0.09248653412712288,0.09363117236171377,-0.24068416240907586,-0.05743032005583128,-0.9688988517222602,0.0028120161825785812,-1.5,0.2301910758001752,0.006147707001905374,1.886258016746795,-0.03541802447178474,0.0,-1.5,-0.6032176039164012,-0.1780519325131471,1.4999972638270838,-0.1974295871679538,0.0,0.9393741061750401,0.5403214609508861,-0.03374096890223931,-0.4031047797390845,0.9762354289509887,-0.6474698649899151,-0.09191181919005861,-0.15685711681187725
1741,0.8946989827671424,0.09372353497366753,0.08900604286365221,-0.24416782073891113,-0.06186052637570589,-0.9677257594193512,0.007887024050347394,-1.5,0.21355443555951148,0.016321702309051972,1.8752195849756514,-0.02074008305337636,0.0,-1.5,-0.5738501651510455,-0.2225069989510677,1.404687264122748,-0.1778139924760411,0.0,0.9423126613081763,0.5142562007768421,-0.017689176819040295,-0.4436769334047007,0.9853020722931831,-0.6795667154624054,-0.09436003859537066,-0.15984019906401795
1742,0.8937724332691539,0.0954788521607098,0.08146314661316588,-0.24848803939149297,-0.07133530665474827,-0.9660009421567197,0.0026735848918584453,-1.5,0.2205760820939201,0.032716988613856274,1.8739434062402933,-0.001132390671208315,0.0,-1.5,-0.5174252196068768,-0.2772633316756577,1.3036642387189583,-0.1352256874549693,0.0,0.9774180982602416,0.4814143488747854,0.0009171287406658174,-0.5129320590937453,0.9991649793050215,-0.7259539477605705,-0.10894765038484278,-0.16968513319538758
1743,0.8913201553493025,0.09705255123668215,0.0745343760763583,-0.2482638647183912,-0.0827266886409894,-0.9651317271732667,-0.006488271351555474,-1.5,0.23676517627538118,0.05401877958296983,1.8790035338624484,0.00891089882096064,0.0,-1.5,-0.4519544741336819,-0.3268004367585722,1.2004876383664256,-0.0969977925830388,0.0,1.018730769147433,0.4379655907612753,0.044728185762950005,-0.6183582029702636,1.008762549188317,-0.7809113932867909,-0.13388356969827314,-0.19500729676331988
1744,0.8876665056536357,0.09863566847496974,0.07026303860451662,-0.24324580781204358,-0.09190315655985981,-0.9655345113600614,-0.011331115076948268,-1.5,0.24293941996197424,0.0740879263506595,1.882213633572304,0.0074120135311477875,0.0,-1.5,-0.3950537838604338,-0.35458940085608576,1.1084247370742166,-0.0884906010177606,0.0,1.0243634919497924,0.3955451373261913,0.07579879326595355,-0.6973457471241331,1.00226851514176,-0.8198696660899365,-0.16666428175648737,-0.22300031796144557
1745,0.883653750946797,0.09867786587727002,0.06479108342774811,-0.2403444443039663,-0.10099468941366561,-0.9652931226559035,-0.015614357356900943,-1.5,0.2551681258348618,0.10822316242577429,1.8915182598341531,-0.0015644052800835861,0.0,-1.5,-0.3525378836564662,-0.37148466291732946,1.038653260998699,-0.07096550601834181,0.0,1.0283696524950636,0.3496271705098636,0.10241052675346832,-0.7637974192200324,0.9948235594580306,-0.8575320474396,-0.20519397129269457,-0.24911373418695038
1746,0.8790551548153276,0.09798997815475685,0.05740903978758874,-0.24373062594696382,-0.10845510887666102,-0.9634975143333799,-0.022481352438192007,-1.5,0.27614730182371594,0.14017859920749784,1.9181065656572938,-0.019381956084296322,0.0,-1.4757895083824089,-0.31615884572541475,-0.41087676317353305,0.9772992449505753,-0.03373178282335724,0.0,1.0328644187881146,0.30533939392124626,0.11671809674729398,-0.8225424900499548,0.9810830866487174,-0.8921607389548245,-0.2444468729380239,-0.26780858149556974
1747,0.8753030523012899,0.09683233370639363,0.05073071673702301,-0.2519201029324367,-0.11015594647652646,-0.9609999422458727,-0.029682321300729828,-1.5,0.30262289432202016,0.16125120586262381,1.956484319204291,-0.031137626655670266,0.0,-1.4173837469759878,-0.28535894126140293,-0.45097038658813665,0.8966319684972004,0.018706790959080066,0.0,1.0373217736238662,0.2661446585733704,0.1296290757225425,-0.8652468802792569,0.9665688749804171,-0.9161713300196911,-0.281079588713567,-0.29115795568344166
1748,0.8738762275831871,0.09346473268077511,0.04839541583538774,-0.25847489076287194,-0.10511070670114264,-0.9595324746024749,-0.03794601909500381,-1.5,0.32922995496331725,0.16847165648259355,1.987838110117175,-0.030202349627692436,0.0,-1.3350845826108133,-0.2697785738152379,-0.480179692374727,0.7908838865377403,0.11065885010658023,0.0,1.0399999999581528,0.23040884869664816,0.15486008114152489,-0.9004737307862652,0.9589703320167748,-0.9296034188373836,-0.3127172997238591,-0.3293323340911309
1749,0.8760140214523651,0.07936282616344004,0.05940754803726219,-0.24904660126148243,-0.09184197276853114,-0.9627956174531456,-0.05065018707866643,-1.5,0.34777862255238684,0.1608776321848324,1.989183098030927,-0.04800086464106888,0.0,-1.1933195680168946,-0.31450819354330867,-0.5774955346982731,0.6557460461373044,0.3030956125258243,0.0,1.0373986429814084,0.19190184882155,0.20949056087620044,-0.9469073880795903,0.9417050929974459,-0.9263818210078911,-0.3572895956887966,-0.394629112807084
1750,0.874825219172328,0.06856733442730333,0.07170516874693324,-0.23507421490391164,-0.07249379342543902,-0.9679435799271486,-0.05069506366416636,-1.5,0.3476561050684386,0.15971367999470193,1.9839238601175175,-0.0853626092366518,0.0,-1.1003526988696974,-0.35088767970260365,-0.6179088674251529,0.5714418039261542,0.4310269130052365,0.0,1.0355625895348621,0.193607932996696,0.2511354918153611,-0.9952671779839276,0.9139249025609587,-0.8922671641355324,-0.39146847377142646,-0.44165528016303457
1751,0.8752068119386401,0.06769457426710711,0.0695719633925981,-0.237591868202642,-0.06665912630780427,-0.9679165645200091,-0.04737287379545878,-1.5,0.3554622595548045,0.17795410518378268,1.98410832295907,-0.09046741506004213,0.0,-1.0733890705402063,-0.3219110067919359,-0.6042468180052307,0.4965416337682156,0.49241897713643595,0.0,1.0383430030846335,0.1932707678829102,0.26907078742297325,-1.0222356949504532,0.9153174558533763,-0.8699972165990042,-0.4218613725296164,-0.46919510006876797
1752,0.8760817715319643,0.06894891709079357,0.06531134601063565,-0.24203612837999194,-0.06994765217007007,-0.9665486756500685,-0.04805721708356425,-1.5,0.3695340083326977,0.19816225657941494,1.987333815736382,-0.08240261157160544,0.0,-1.0776429873275428,-0.2918384795922827,-0.5573466675134634,0.4548584798979298,0.5495954006194109,0.0,1.0394862046698135,0.1770534999102875,0.2780733740591438,-1.0341922190212567,0.9306593434334404,-0.8667898866063173,-0.4486291335799968,-0.4950897721315576
1753,0.8766863784824255,0.0715190322378524,0.06064930375546008,-0.246103798315099,-0.0777993655449978,-0.9647856025940789,-0.05068451640152171,-1.5,0.38377604335107934,0.21338588491939095,1.9911111863658097,-0.07096074080526646,0.0,-1.0891988361672893,-0.263914257311569,-0.5322148626745241,0.42751905948681146,0.5825467600289979,0.0,1.039668345611532,0.1551176648394791,0.2798938222483716,-1.0382051384220856,0.9559465520209403,-0.8742140543167525,-0.4723105915987609,-0.5241324851444621
1754,0.8760856304573846,0.07273675425491152,0.05800410097997886,-0.24623983557653709,-0.08388115399355041,-0.9642197645285038,-0.05108953975664934,-1.5,0.38964032936059845,0.22669560347410872,1.9960726296073188,-0.07414877939569475,0.0,-1.0905164789954154,-0.2522478668396635,-0.5505104831518485,0.3997079046646411,0.5850249767986276,0.0,1.0394339734313733,0.14386553433765412,0.27462799910686775,-1.0442941055141257,0.9831280325574385,-0.8785595812800941,-0.48875699216174373,-0.5599103239076506
1755,0.8744307543458569,0.07138874810863081,0.05731485654365548,-0.24564467288151826,-0.08534214376764837,-0.9642564906425146,-0.05084125722142883,-1.5,0.3928853248652855,0.24062644204325068,2.0041505381185734,-0.0906326429362447,0.0,-1.0674767472597146,-0.2542652765978758,-0.6060913047067668,0.35560071557247236,0.5449304556630266,0.0,1.0389362290034354,0.14302998476141893,0.2734745425558805,-1.0430365583226417,1.0139021293222386,-0.868433588959812,-0.502719285190801,-0.6234597281705572
1756,0.8716372440369967,0.07025493012790186,0.057220804857707835,-0.24239396101105287,-0.08703754098820624,-0.9650914319915985,-0.0476252246241777,-1.5,0.38589127553171104,0.2560833981849962,2.012162088437755,-0.11234120406586565,0.0,-1.0448245263648885,-0.25526909225957395,-0.6702406216932038,0.29970068550690165,0.48485415886140143,0.0,1.038773693893378,0.14985841184319912,0.27154092589386075,-1.0450984016952631,1.0242652374538046,-0.8524503541824882,-0.5061404151755051,-0.6889151177678317
1757,0.8692193772662915,0.06743191552579833,0.05922080682269072,-0.23674008119672535,-0.08758009428272544,-0.9665053552239825,-0.046381670558087576,-1.5,0.378521147251216,0.26976207808215713,2.017074883719631,-0.1335708233281801,0.0,-1.015825822571173,-0.2605356860088389,-0.7438158214096016,0.2581943082025413,0.4489294761496691,0.0,1.038402725149842,0.15685696292636409,0.2748207058530938,-1.048213180646064,1.0264109183435768,-0.8321603587074702,-0.5147992819538326,-0.7466172430448318
1758,0.8677276517908645,0.06543640543985611,0.060334900152506546,-0.23340770059248075,-0.09004590271174134,-0.9669828090230196,-0.04854717049332172,-1.5,0.3758298715346441,0.27614631010688395,2.0223528033281992,-0.14289028275326832,0.0,-0.9873370870235759,-0.2508905007353398,-0.821380923634903,0.2311284579831851,0.4496568251250768,0.0,1.0382356460365265,0.161385968166417,0.27725948536719863,-1.0454400128213086,1.0274499168431988,-0.8145591112257398,-0.5405110224766305,-0.7894535815602005
1759,0.8668371775953297,0.06530486369506953,0.060385269220429284,-0.23388013193856344,-0.09362455530772795,-0.966340191909886,-0.05216473931109261,-1.5,0.3719958544824202,0.27112891950270823,2.0280198701683703,-0.13897921318613052,0.0,-0.9744879369119102,-0.23401159389195156,-0.8472247154351655,0.20693723798420308,0.4659152947788973,0.0,1.038711106980338,0.16763979113063318,0.2743689734417697,-1.0333535036465378,1.0279963703313881,-0.7963582880303897,-0.5722105464522464,-0.8145603316836404
1760,0.8660797531808602,0.06544646753679387,0.06052687343058848,-0.23449943140489882,-0.09651931300483947,-0.9656623847330635,-0.056481834243457506,-1.5,0.3708951344514344,0.2666985497008686,2.0313104325654945,-0.1369763867609682,0.0,-0.9672243821594105,-0.21813695383201268,-0.8530645787166365,0.18691608601925813,0.47501477415866605,0.0,1.0388267367068118,0.17502008813712475,0.2673949313895588,-1.0158057291284008,1.0276539466437207,-0.7722862231073558,-0.6101447910255432,-0.8347567142775145
1761,0.8651438162055507,0.06513788202674138,0.062279852985157855,-0.23169598432517718,-0.09608827995251008,-0.9662032340475177,-0.05945858911437929,-1.5,0.3650159032630266,0.26771851785898093,2.0236371118080227,-0.145481623258626,0.0,-0.9621810444743266,-0.21072609478910823,-0.8496135135706714,0.17658994326952468,0.47482834249036865,0.0,1.0384347003464687,0.18833109473853601,0.26125618526723143,-1.0042207224376443,1.0269246928943903,-0.7424362588242135,-0.6435185579764595,-0.8620569998135886
1762,0.8642871479775356,0.06437179730060251,0.06196212849871884,-0.2275444459724376,-0.09341979273701158,-0.9674993684307589,-0.058662079047308247,-1.5,0.35792462089232047,0.30249615605380387,2.005982376341181,-0.1470061020920045,0.0,-0.9701256989286972,-0.21194260696055667,-0.8460984170120921,0.17523318135845012,0.4824928497620566,0.0,1.0384714577535195,0.20689539560539358,0.2541432708861407,-1.0022364564291812,1.02706421294819,-0.7110031431017313,-0.663830916639077,-0.8886748361213278
1763,0.8632197204477389,0.06303862695300279,0.058079234233224246,-0.22383651899686388,-0.08851966221412677,-0.9690305500492972,-0.05514775821390938,-1.5,0.3496381839338121,0.3780209090652166,1.972546115905353,-0.13222047085141247,0.0,-0.9888213088347796,-0.21679683409743794,-0.8530994203262073,0.180479093190287,0.492557486127574,0.0,1.0390337717629692,0.23146598546863828,0.24575136270645243,-1.0134531804005429,1.0276523319153736,-0.6781602630178939,-0.6755695946591361,-0.9104715653103438
1764,0.8613581066373134,0.06083800527434272,0.051965101114345415,-0.2172741034751907,-0.08310931038477577,-0.9713910732952624,-0.047793192074785225,-1.5,0.328629956975703,0.49498840088346735,1.9170382531470385,-0.10528760817887273,0.0,-1.0162775783979965,-0.2299332310306987,-0.8802928091061724,0.18948762475245012,0.5070196421898785,0.0,1.0399999999999623,0.27261541862562916,0.27314871209651953,-1.0290170182927372,1.0277759115513019,-0.6440471857757121,-0.6904315460049334,-0.9291522628678615
1765,0.8598157255973832,0.05897338305038139,0.04698986852603637,-0.21196886857554645,-0.07853020417047613,-0.9732996195283408,-0.03987551145418211,-1.5,0.2824146284498654,0.5953699715010162,1.8307410372283852,-0.060998843089906926,0.0,-1.0398193571977077,-0.24386090054933535,-0.9114814373810175,0.19904217932644627,0.5211460790677476,0.0,1.04,0.32200337994048156,0.3107582821957633,-1.0423569244126578,1.029093483735136,-0.6146334292749697,-0.70243406382468,-0.9463836684686104
1766,0.8578585244152431,0.05851765428332256,0.04084938690325993,-0.20728512901790333,-0.07330734610659027,-0.9749771772252229,-0.032839186725242664,-1.5,0.24313892269304593,0.6898668309212451,1.7429167801760315,-0.02380620696818118,0.0,-1.0653526158549762,-0.2508028981807432,-0.9440101542751385,0.2077493097108286,0.5321755145588675,0.0,1.04,0.372989071874895,0.30377432337700444,-1.0278468261229694,1.0302414212290767,-0.5917740987568036,-0.7090845261941303,-0.9585784018289581
1767,0.8557837979721773,0.05961046246562416,0.035765798534386994,-0.1975969337854631,-0.06391240066875141,-0.9778286008609439,-0.02686790162383786,-1.5,0.21851141501225746,0.7806115907284278,1.6593752272484763,-0.006939164475657171,0.0,-1.0898591024903137,-0.2515488143849161,-0.9825042076773662,0.21751916904837762,0.5322956936725737,0.0,1.04,0.43145005392431846,0.29402823052272775,-0.9731255554461078,1.0283548605580866,-0.5703190648070656,-0.7122465882238712,-0.9736854828081533
1768,0.853858593405817,0.0583418501968367,0.029742375338358315,-0.19569012315873605,-0.057609728793701354,-0.9786344921023429,-0.02571042033930592,-1.5,0.18212863233132215,0.8379728562788402,1.5650946315511756,0.02410136710158948,0.0,-1.112133235171657,-0.25371407019939385,-1.0068325475091926,0.2320480190941099,0.5372683542755807,0.0,1.04,0.48567527333190413,0.28704009296118776,-0.8378328431275458,1.0282794579641712,-0.5665298729578616,-0.7081560539636512,-0.9780381376235794
1769,0.8518759973297998,0.05894740642352436,0.020994887432135463,-0.19888511918631988,-0.0540530317246835,-0.9781744500105923,-0.02641447470778641,-1.5,0.16364022347474527,0.8810681328138582,1.4877621525401428,0.051547927676996536,0.0,-1.1400373160951571,-0.24650683249899494,-1.0244129467365148,0.24814942025557166,0.5409720656433928,0.0,1.04,0.5335140409492359,0.25470372363421084,-0.6606302207241773,1.0282620088921672,-0.572339410936658,-0.708068288950073,-0.9727553703334993
1770,0.8496390813724821,0.06043212334683383,0.011524156940432117,-0.20308261235732247,-0.04548406507819072,-0.9776824730855734,-0.028733851175304616,-1.5,0.16376932335568495,0.9229516707567447,1.4352630598150937,0.06739951889782747,0.0,-1.1603391540455859,-0.23387103359452058,-1.0495905745579606,0.2653516844332228,0.5386239628562765,0.0,1.04,0.5781313543318582,0.17562183934529238,-0.4401968249093145,1.0171855977347701,-0.5800882446822624,-0.6960743612484197,-0.9576262170559694
1771,0.8468639416349631,0.061269411681048554,0.0021567231469982037,-0.21184340718996164,-0.03654875653851339,-0.9760574036151766,-0.03314368829259087,-1.5,0.1708806571232421,0.9481566485715107,1.4090044837729676,0.08718218756259316,0.0,-1.168858827036439,-0.21911681388373735,-1.0771200825549863,0.27552934996409817,0.53501361030974,0.0,1.04,0.5768622270203578,0.06973499454632022,-0.23880042471993895,1.0068819190445861,-0.5992575719557489,-0.6740825640479318,-0.9272982303235773
1772,0.8437580953354881,0.06219703926449334,-0.006109338181856315,-0.21726312778253062,-0.02435378433596925,-0.9750345587942214,-0.038874614488456354,-1.5,0.1823262912496021,0.973191409741725,1.396133785093677,0.10856258015427185,0.0,-1.1734838061220507,-0.19546152657382493,-1.1142023835669783,0.27703184934067865,0.5264481418047617,0.0,1.04,0.5471558562511333,-0.019217292583370134,-0.13106392749705095,0.9940678787025296,-0.6234663941694893,-0.6349241987341087,-0.8929661664331278
1773,0.8405267134867939,0.0644043194484928,-0.012761788857107938,-0.21245344971228827,-0.00713095765558722,-0.9761468759502958,-0.044158325610691926,-1.5,0.1975122728915365,1.0187097604332718,1.3874151794512837,0.11814677036259544,0.0,-1.1860744856877226,-0.16478370089183567,-1.1572643771543905,0.2728839147280479,0.5136337253351215,0.0,1.04,0.5627985017311667,-0.07219964534741595,-0.08975265786031221,0.9666031325956403,-0.64197621485176,-0.5778343069822327,-0.870675837819255
1774,0.8386713716899763,0.0657596156060964,-0.01619163364306679,-0.20738609276364708,0.007857721913903788,-0.9772149923428556,-0.04449857834700337,-1.5,0.19843418532646814,1.0318672508387832,1.3705860591788204,0.11840727861276346,0.0,-1.1910096639904872,-0.14963304653557413,-1.1853770899145757,0.26485203578819416,0.50340288098021,0.0,1.04,0.5617075334030683,-0.0843654273201268,-0.02251746901270581,0.9459743970828217,-0.661750849905871,-0.5093397631671298,-0.8283716245475609
1775,0.837346007126951,0.06331664923843303,-0.016561978748868597,-0.20097896123095196,0.020273079053637417,-0.9784107007438951,-0.043691647692121686,-1.5,0.17948654030212755,1.0111081539059246,1.3448238782743227,0.1114826952544065,0.0,-1.1901612725018351,-0.15361976469920444,-1.1962622135288818,0.257491998921194,0.5000380592658248,0.0,1.04,0.5516987836713427,-0.09784460377106319,0.004901763329416302,0.9535925572481255,-0.6863397719208868,-0.4356092918475531,-0.8077816138033808
1776,0.838124835230046,0.06927853094772653,-0.010007712732413718,-0.16671799412425015,0.030384877852321083,-0.9847516588120321,-0.039319716428745176,-1.5,0.2174654768909008,1.036484348436001,1.3638761101120236,0.11489356897518566,0.0,-1.2193019933280267,-0.13820289433362232,-1.1999999988319416,0.24052122278018778,0.46785889698183053,0.0,1.0182098335771352,0.5601730563607976,-0.09907496555298434,-0.005922756911939517,0.9243517320770013,-0.7002975245046237,-0.3840818949727877,-0.8128884787755649
1777,0.8378820751244455,0.07779415656852123,-0.002187377617832274,-0.1208320573863991,0.03480995950407125,-0.9913700134838334,-0.037059101340407914,-1.5,0.27200893033155527,1.1181434370013057,1.3953592909103134,0.13552369020747398,0.0,-1.2746660017393068,-0.11268013328884348,-1.1999999999998539,0.22185636588341548,0.43397887012886477,0.0,0.9586162353275631,0.5631299021830878,-0.09320638562902217,-0.019976311146775436,0.8817312720461133,-0.7031585700035676,-0.36897763726856403,-0.8242437813662813
1778,0.8351378539321649,0.07428106980623826,-0.006208357520301161,-0.13085505910968834,0.039431215042132706,-0.9886546823904221,-0.062322161172366525,-1.5,0.315160702658784,1.1476907792989421,1.4152472890192254,0.15631463633456122,0.0,-1.254804687365214,-0.07658730455935275,-1.2,0.22752460299890964,0.44282548625878676,0.0,0.9590136157309541,0.5215196530830521,-0.12175797416428089,0.027800120231511617,0.8769288552458314,-0.7170850865771039,-0.3486109983063281,-0.82842164478354
1779,0.8307599253461901,0.07277114488864082,-0.013766584338385686,-0.14329515792901643,0.05137954450142459,-0.9832519553023956,-0.10021094009608078,-1.5,0.3909035608355289,1.1999999836533686,1.4585725745685245,0.12334449729087657,0.0,-1.23943554091806,-0.01607150578337663,-1.2,0.24839047629614827,0.4540039558601133,0.0,0.9716044590018728,0.47837258986298137,-0.11595887354300602,0.06555692368206441,0.9046841358373485,-0.721286069442805,-0.3512890997981353,-0.8419073209838357
1780,0.827661014470687,0.08270165410516535,-0.020885542800034563,-0.18791750165178553,0.08841357096278721,-0.9636023570844193,-0.16834651901334488,-1.5,0.640773386705134,1.1999999999998978,1.5978235746632912,0.08203175060837392,0.0,-1.1352918423818892,0.15796567643622222,-1.2,0.26019235737474306,0.42659982787558354,0.0,1.0274422784005026,0.43518979960422194,-0.06804877867964443,0.14368222186224286,0.9667303044737969,-0.7092886336109415,-0.31391450062091736,-0.8561961567620708
1781,0.8245646394517474,0.0918160785042875,-0.026550882210224065,-0.23894716481025097,0.12967844163462997,-0.9357072293708518,-0.22481044261217198,-1.5,0.8498819089577556,1.2,1.6804598131553439,0.03707984312627825,0.0,-1.0052136913838914,0.3202066366634267,-1.2,0.2584541413992518,0.40597968010152835,0.0,1.0399686056960014,0.4046194565243147,-0.04517637934612494,0.19682107012380343,1.0157603984899088,-0.698027778358145,-0.28106220965324163,-0.84894446100203
1782,0.8218509437581424,0.10159622393067809,-0.024814161365902185,-0.28071151674277045,0.15856735835974967,-0.9099125014788549,-0.2609917180357968,-1.5,1.1128052883712887,1.2,1.8096931352389436,0.018035905203761998,0.0,-0.891335023619167,0.3798505165916586,-1.2,0.3011440981318639,0.3942916299442235,0.0,1.03999992151424,0.37267771781724335,-0.021924054458047407,0.26349233353743895,1.0399394009962248,-0.686497500729267,-0.24084499443818266,-0.8350819103126255
1783,0.8172380312603242,0.1018610371733009,-0.020143107214013963,-0.3016818619370719,0.18618238404336537,-0.8945812464171718,-0.27211866457266326,-1.5,1.1997820132209283,1.2000000000000002,1.891084683885724,-0.042263478004379504,0.0,-0.8248239452220928,0.3799996262914791,-1.2,0.36630337136375857,0.3734924081610348,0.0,1.0399999998037857,0.3539857128532362,-0.0036122481278660513,0.3310950804476063,1.0399998485024906,-0.6801257696482441,-0.2067515412158775,-0.8306382023903193
1784,0.8128168174719612,0.09686315235977744,-0.01994559982465776,-0.3087175669880746,0.20333614394457933,-0.8845469534587127,-0.284472430167886,-1.5,1.1999994550330522,1.2,1.9223802909729029,-0.12736184164570175,0.0,-0.8063013976136745,0.37999999906572873,-1.2,0.4187749708946079,0.35587217882290456,0.0,1.0399999999995095,0.3473015037008043,0.014042187080275752,0.3922654119923155,1.0399999996212563,-0.6648974458009019,-0.18441581689168365,-0.82903527563429
1785,0.8078747404629387,0.09597380837932447,-0.02059189068513314,-0.312404848233624,0.21081891218945145,-0.8798354231926152,-0.28956558006581984,-1.5,1.1999999999965938,1.2,1.97749806319323,-0.19623171102038403,0.0,-0.8065418331767337,0.3799999999999941,-1.2,0.4609864299184431,0.32424463603436865,0.0,1.04,0.353560187736043,0.040463224239085174,0.4924669704374411,1.0399999999999976,-0.6413307233009913,-0.13334924576735335,-0.8266244884866287
1786,0.8073992636266576,0.10475934871084686,-0.017735512169685372,-0.3048595373005065,0.20248600518418514,-0.8914004426823569,-0.26733000394114126,-1.5,1.2,1.2,2.0286068158826813,-0.18096156678635755,0.0,-0.8236124354626786,0.38000000000000006,-1.2,0.44105244367642465,0.28196392629671296,0.0,1.04,0.39045825854316724,0.01968681258670594,0.5318799412365154,1.04,-0.6475069105259526,-0.06528689843511455,-0.8073528090312656
1787,0.8092713340023724,0.1126109668302826,-0.01702834144983552,-0.2985776468174766,0.18562107175148226,-0.9031874199415035,-0.24626954948222993,-1.5,1.2,1.2,2.041093632576569,-0.12729495384307074,0.0,-0.8359109369886389,0.38,-1.2,0.39066288821752715,0.2661793060885326,0.0,1.04,0.41280814837239993,-0.005419156964920004,0.49421426246104266,1.04,-0.6771380735154147,-0.038770144276641355,-0.7824074355892247
1788,0.8098519386316776,0.11581300885260806,-0.019321443974885957,-0.29745864968512414,0.16545485438640073,-0.9092232118273597,-0.23970021685809711,-1.5,1.2,1.2,2.0460249129532184,-0.09918424584628499,0.0,-0.8434773620276053,0.38,-1.2,0.3589475871580438,0.26281085703551504,0.0,1.04,0.41013882653711203,-0.011033937478294665,0.4640862522380429,1.04,-0.704590105410465,-0.04288058198839871,-0.762259525950687
1789,0.8096530849067195,0.11673883847487435,-0.022889679724377762,-0.2979046799121359,0.14219241471172822,-0.91283938164183,-0.24032973642198024,-1.5,1.2,1.2000000000000002,2.0496003078993996,-0.08441619030580391,0.0,-0.8513774524116389,0.37999999999999995,-1.2,0.3371608660826397,0.2585301026970869,0.0,1.04,0.3916380595784917,-0.013594445404251233,0.43721400640399444,1.04,-0.7418092334321847,-0.052241769640164394,-0.7454355505739588
1790,0.8094856769171762,0.11612711014346838,-0.02505431960670398,-0.2981440718113082,0.12496618063481467,-0.9142981328288537,-0.2440337895599574,-1.5,1.2,1.2,2.0496200035990313,-0.07952935724296585,0.0,-0.8510876736436684,0.38,-1.2,0.32584243778658534,0.25566457559520833,0.0,1.04,0.37416660029745596,-0.011088575146559858,0.4195375368341933,1.04,-0.7727043635320968,-0.05736333984195738,-0.7394782029385965
1791,0.8095013271506046,0.11561471582224254,-0.025373740471392216,-0.2966252621081851,0.11649930166410934,-0.9150030663691398,-0.24740807409237656,-1.5,1.2,1.2,2.0481500416132996,-0.08229121944121358,0.0,-0.852104030232581,0.38,-1.2,0.32738574597167713,0.2537380809145681,0.0,1.04,0.36496278698236945,-0.006583526627470777,0.4100167976399888,1.04,-0.7893407714140307,-0.05742866277795872,-0.7437337295405931
1792,0.8082917884228925,0.11506497210630985,-0.025461297224783845,-0.299283429877448,0.11966632815589129,-0.9125564590134158,-0.25169447276286255,-1.5,1.2,1.2,2.0570186024892783,-0.10737832517369716,0.0,-0.8494108048226355,0.37999999999999995,-1.2,0.35368768211830637,0.24616820675653808,0.0,1.04,0.35916324772541947,-0.0034008402764754784,0.4159914720375295,1.04,-0.7886967629556343,-0.050105052089050466,-0.7487444287016071
1793,0.8073899883014793,0.1138491071148685,-0.025259519175508886,-0.30155754503205195,0.12464517226426557,-0.9096627884549389,-0.2569829553994557,-1.5,1.2,1.2,2.0602668528181334,-0.13031169808154938,0.0,-0.8457804721000699,0.37999999999999995,-1.2,0.3795951860212974,0.24411238502163266,0.0,1.04,0.35567339908783036,-0.0005362894595998405,0.42502496550958335,1.04,-0.787881101383755,-0.040684630537589944,-0.755954457054643
