root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
0.572533,-0.08989,0.311732,0.100043,0.117774,-0.685524,0.711462,-0.969813,0.045677,0.293876,0.37527,-0.032325,0.0,-0.932519,-0.341183,-0.426381,0.691387,-0.088978,0.0,-1.140335,0.138026,-0.11158,-1.8,0.284932,-0.677064,0.083137,-0.957236
0.575042,-0.088383,0.310685,0.101347,0.115262,-0.68496,0.712231,-0.969753,0.034254,0.298702,0.36852,-0.025844,0.0,-0.894977,-0.341893,-0.449579,0.637756,-0.100309,0.0,-1.145865,0.148908,-0.107221,-1.8,0.280051,-0.678775,0.080453,-0.996584
0.577386,-0.090188,0.31277,0.101994,0.114551,-0.683024,0.71411,-0.952904,0.022429,0.297137,0.347541,-0.021972,0.0,-0.851669,-0.343328,-0.453453,0.572006,-0.081013,0.0,-1.15257,0.15378,-0.112916,-1.8,0.26616,-0.674036,0.082824,-1.032802
0.574751,-0.090057,0.314514,0.104492,0.112286,-0.680999,0.716041,-0.945543,0.023782,0.288642,0.330562,-0.017558,0.0,-0.830614,-0.339255,-0.472708,0.537284,-0.073132,0.0,-1.155562,0.149801,-0.123801,-1.8,0.256987,-0.680007,0.085928,-1.067778
0.571524,-0.090534,0.31543,0.108075,0.109377,-0.679141,0.717722,-0.944297,0.024126,0.281141,0.325514,-0.022765,0.0,-0.831652,-0.33968,-0.471412,0.537702,-0.082208,0.0,-1.156521,0.138364,-0.129657,-1.8,0.245496,-0.685492,0.087823,-1.098034
0.568531,-0.086699,0.313747,0.111088,0.105601,-0.679226,0.717746,-0.954302,0.025187,0.287056,0.321141,-0.017164,0.0,-0.84979,-0.340915,-0.479943,0.544913,-0.088866,0.0,-1.159855,0.12987,-0.13734,-1.8,0.231299,-0.683489,0.091206,-1.126491
0.567041,-0.080977,0.310518,0.112639,0.103086,-0.679112,0.717979,-0.970989,0.02215,0.300355,0.316329,-0.005819,0.0,-0.874153,-0.342547,-0.490215,0.551677,-0.09131,0.0,-1.169518,0.128138,-0.147157,-1.8,0.213013,-0.669974,0.092838,-1.157448
0.564516,-0.077997,0.308883,0.115372,0.102784,-0.676476,0.720072,-0.986824,0.022555,0.303977,0.314925,-0.004478,0.0,-0.889089,-0.342595,-0.498873,0.555327,-0.103875,0.0,-1.181961,0.124112,-0.155006,-1.8,0.19056,-0.653064,0.090123,-1.181715
0.561941,-0.078071,0.308872,0.118929,0.103465,-0.672861,0.722779,-1.001998,0.025332,0.297777,0.325977,-0.020035,0.0,-0.897424,-0.34695,-0.50216,0.565687,-0.124017,0.0,-1.193775,0.122592,-0.161438,-1.8,0.169642,-0.635275,0.087522,-1.196798
0.559097,-0.079552,0.309333,0.123476,0.103566,-0.668912,0.725662,-1.021145,0.032234,0.290455,0.356728,-0.044914,0.0,-0.90651,-0.358979,-0.503139,0.589777,-0.152566,0.0,-1.206261,0.120934,-0.14887,-1.8,0.154935,-0.620596,0.086157,-1.203765
0.555316,-0.08005,0.309036,0.127471,0.104342,-0.664497,0.728908,-1.043026,0.04877,0.295517,0.393726,-0.064204,0.0,-0.921012,-0.37216,-0.506342,0.621798,-0.181896,0.0,-1.217057,0.12305,-0.137461,-1.8,0.145407,-0.608759,0.088424,-1.204702
0.548784,-0.078449,0.308207,0.132216,0.104665,-0.65818,0.733733,-1.060142,0.078113,0.326401,0.435238,-0.047798,0.0,-0.941386,-0.385163,-0.514655,0.656462,-0.210725,0.0,-1.223881,0.119484,-0.118467,-1.8,0.140065,-0.607617,0.088575,-1.197222
0.542576,-0.079433,0.311071,0.140999,0.103183,-0.652246,0.737596,-1.060003,0.10701,0.337685,0.482614,-0.015861,0.0,-0.94703,-0.401102,-0.51788,0.670875,-0.230812,0.0,-1.22061,0.114117,-0.089122,-1.8,0.139857,-0.624625,0.086048,-1.184721
0.538677,-0.081019,0.315744,0.1507,0.097834,-0.651259,0.737279,-1.052375,0.127127,0.312192,0.534276,-0.007787,0.0,-0.943791,-0.408764,-0.510262,0.659002,-0.231077,0.0,-1.19675,0.119622,-0.054421,-1.8,0.141107,-0.643659,0.083551,-1.161884
0.538791,-0.077529,0.3175,0.15605,0.091337,-0.654253,0.734342,-1.04993,0.12963,0.294803,0.583843,-0.006471,0.0,-0.954338,-0.40968,-0.496698,0.637283,-0.20786,0.0,-1.145405,0.13669,-0.038582,-1.8,0.141706,-0.653956,0.078737,-1.130092
0.537826,-0.073266,0.318728,0.160357,0.084491,-0.65942,0.729597,-1.037253,0.137971,0.288183,0.625222,-0.009438,0.0,-0.965001,-0.39981,-0.482961,0.609622,-0.18322,0.0,-1.086069,0.154505,-0.03228,-1.8,0.138028,-0.65671,0.071076,-1.090408
0.536883,-0.070484,0.32034,0.162929,0.078867,-0.666029,0.723629,-1.007304,0.151654,0.293793,0.650277,-0.027448,0.0,-0.966942,-0.386702,-0.46837,0.580953,-0.160411,0.0,-1.015065,0.173676,-0.038302,-1.8,0.129037,-0.651383,0.05776,-1.050115
0.537214,-0.067236,0.32091,0.162205,0.07446,-0.673532,0.717287,-0.967723,0.15942,0.310208,0.657278,-0.045844,0.0,-0.967916,-0.371098,-0.453858,0.554893,-0.134263,0.0,-0.934937,0.191836,-0.060861,-1.8,0.1228,-0.642334,0.046208,-1.014612
0.540138,-0.064045,0.320508,0.158509,0.071559,-0.682363,0.710024,-0.922131,0.153179,0.325224,0.639643,-0.055076,0.0,-0.969117,-0.356275,-0.438554,0.533147,-0.10532,0.0,-0.85016,0.209177,-0.085295,-1.8,0.119994,-0.632353,0.037709,-0.983008
0.543995,-0.060788,0.318456,0.153207,0.069834,-0.692344,0.701649,-0.875675,0.136597,0.332713,0.586656,-0.03608,0.0,-0.976281,-0.336984,-0.42314,0.519831,-0.071862,0.0,-0.766043,0.223885,-0.113668,-1.8,0.119945,-0.621298,0.029396,-0.954935
0.548245,-0.059592,0.318385,0.14966,0.069812,-0.701299,0.693476,-0.82777,0.120725,0.348132,0.503613,-0.034914,0.0,-0.972587,-0.320654,-0.406529,0.493255,-0.024464,0.0,-0.680951,0.229515,-0.140735,-1.8,0.120175,-0.610326,0.018526,-0.933616
0.553484,-0.06618,0.323143,0.148864,0.073236,-0.709433,0.684967,-0.777411,0.120645,0.367134,0.460365,-0.045059,0.0,-0.94399,-0.322277,-0.376161,0.462013,0.019785,0.0,-0.598772,0.230709,-0.162517,-1.8,0.124451,-0.605365,0.00379,-0.913629
0.561014,-0.076439,0.328725,0.146854,0.082003,-0.715756,0.677793,-0.736354,0.123655,0.376475,0.440488,-0.075073,0.0,-0.906354,-0.331036,-0.341628,0.428258,0.062095,0.0,-0.514514,0.24816,-0.185088,-1.8,0.118371,-0.579435,-0.017275,-0.880825
0.566556,-0.080538,0.330586,0.1434,0.090421,-0.717757,0.675341,-0.727978,0.126798,0.378293,0.436389,-0.094001,0.0,-0.89075,-0.333063,-0.327773,0.408246,0.10178,0.0,-0.429201,0.272494,-0.209923,-1.8,0.12597,-0.542813,-0.040996,-0.849049
0.566584,-0.07736,0.329212,0.142485,0.094704,-0.718051,0.674635,-0.743933,0.131215,0.378726,0.432707,-0.085019,0.0,-0.903497,-0.318209,-0.332508,0.400299,0.13542,0.0,-0.349767,0.293412,-0.224357,-1.8,0.147499,-0.521061,-0.039046,-0.829821
0.562372,-0.071639,0.326613,0.142881,0.097788,-0.716041,0.676245,-0.772545,0.139655,0.371348,0.430853,-0.061553,0.0,-0.932184,-0.292713,-0.338487,0.409021,0.15538,0.0,-0.276742,0.316709,-0.237383,-1.8,0.170931,-0.515717,-0.007532,-0.81073
0.556875,-0.067645,0.324849,0.142493,0.101641,-0.714062,0.67785,-0.797008,0.151249,0.361262,0.430976,-0.042105,0.0,-0.965207,-0.262849,-0.320946,0.441426,0.158358,0.0,-0.195287,0.343863,-0.245537,-1.8,0.182415,-0.50623,0.047187,-0.79165
0.554776,-0.068908,0.326482,0.139456,0.110448,-0.711958,0.679315,-0.807677,0.165962,0.345734,0.431473,-0.038825,0.0,-0.974651,-0.248729,-0.293388,0.482769,0.155048,0.0,-0.105971,0.379764,-0.245583,-1.8,0.173395,-0.479892,0.093161,-0.759929
0.553778,-0.071085,0.328687,0.138682,0.119376,-0.709498,0.680536,-0.813367,0.179671,0.330368,0.424112,-0.03259,0.0,-0.96446,-0.245387,-0.290499,0.493588,0.147036,0.0,-0.020936,0.414227,-0.238379,-1.794404,0.162498,-0.458105,0.107165,-0.738986
0.551867,-0.06987,0.328255,0.13699,0.121639,-0.706881,0.683196,-0.819024,0.183179,0.31987,0.415529,-0.018845,0.0,-0.942317,-0.232318,-0.308545,0.460301,0.12687,0.0,0.015281,0.428714,-0.253313,-1.712031,0.167193,-0.446244,0.103656,-0.734342
0.551814,-0.070624,0.328577,0.136693,0.12252,-0.704042,0.686024,-0.813008,0.178446,0.313492,0.39988,-0.009713,0.0,-0.908388,-0.227744,-0.323869,0.404208,0.110423,0.0,0.033252,0.437312,-0.273883,-1.620972,0.178005,-0.447528,0.102187,-0.751877
0.553201,-0.072449,0.330049,0.135688,0.124374,-0.702106,0.687871,-0.80122,0.174866,0.308865,0.382704,-0.005006,0.0,-0.875195,-0.22794,-0.337564,0.358526,0.117316,0.0,0.047264,0.442159,-0.28167,-1.539644,0.184877,-0.450041,0.104055,-0.773625
0.552847,-0.073017,0.330783,0.135362,0.126703,-0.698353,0.691323,-0.800797,0.172084,0.29893,0.370767,0.004024,0.0,-0.857708,-0.224662,-0.353208,0.332986,0.128606,0.0,0.062378,0.44427,-0.272353,-1.478956,0.188133,-0.46274,0.123372,-0.796796
0.551895,-0.072538,0.330632,0.137538,0.126538,-0.696618,0.692672,-0.805649,0.16925,0.297011,0.369027,0.009691,0.0,-0.860125,-0.22578,-0.35813,0.329641,0.13437,0.0,0.074506,0.423718,-0.245913,-1.433461,0.192073,-0.486791,0.136478,-0.823455
0.551131,-0.071943,0.330254,0.14071,0.126944,-0.695127,0.693458,-0.813688,0.166445,0.296744,0.368875,0.014596,0.0,-0.869873,-0.229079,-0.361414,0.334131,0.136418,0.0,0.080544,0.39465,-0.209049,-1.396057,0.195283,-0.51486,0.133242,-0.861308
0.55103,-0.072223,0.330308,0.143598,0.128969,-0.693208,0.694413,-0.819172,0.16277,0.295474,0.363746,0.019035,0.0,-0.874114,-0.232078,-0.365399,0.332159,0.137367,0.0,0.082042,0.372535,-0.185242,-1.374354,0.198246,-0.540779,0.114998,-0.914903
0.551288,-0.073133,0.330714,0.144872,0.131544,-0.691562,0.695306,-0.821589,0.161533,0.292653,0.359326,0.021367,0.0,-0.872921,-0.233666,-0.368896,0.328788,0.137134,0.0,0.082544,0.360043,-0.169181,-1.359043,0.195513,-0.555243,0.085514,-0.968077
0.551399,-0.073812,0.331003,0.145151,0.134281,-0.690515,0.695765,-0.824559,0.163024,0.28958,0.357083,0.023606,0.0,-0.871792,-0.232054,-0.372904,0.326304,0.136438,0.0,0.084198,0.358463,-0.160665,-1.348927,0.182623,-0.555481,0.052964,-1.011337
0.551442,-0.074268,0.331126,0.145238,0.137458,-0.690288,0.695351,-0.830309,0.167296,0.287539,0.359166,0.024334,0.0,-0.872078,-0.227434,-0.375941,0.322515,0.137279,0.0,0.087018,0.368359,-0.155697,-1.348499,0.162021,-0.545954,0.02316,-1.045648
0.551492,-0.074554,0.331073,0.145928,0.140734,-0.690578,0.694263,-0.838248,0.172046,0.287289,0.363597,0.024117,0.0,-0.875943,-0.222719,-0.377082,0.320349,0.138484,0.0,0.089782,0.385279,-0.153862,-1.354443,0.138872,-0.535198,0.000973,-1.080829
